cmu_76270S_ph_a19c_201906031200,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906031200/classinsight-cmu_76270S_ph_a19c_201906031200-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906031200/classinsight-cmu_76270S_ph_a19c_201906031200-back.avi
cmu_76270S_ph_a19c_201906051200,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906051200/classinsight-cmu_76270S_ph_a19c_201906051200-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906051200/classinsight-cmu_76270S_ph_a19c_201906051200-back.avi
cmu_76270S_ph_a19c_201906071200,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906071200/classinsight-cmu_76270S_ph_a19c_201906071200-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906071200/classinsight-cmu_76270S_ph_a19c_201906071200-back.avi
cmu_76270S_ph_a19c_201906111200,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906111200/classinsight-cmu_76270S_ph_a19c_201906111200-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906111200/classinsight-cmu_76270S_ph_a19c_201906111200-back.avi
cmu_76270S_ph_a19c_201906131200,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906131200/classinsight-cmu_76270S_ph_a19c_201906131200-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906131200/classinsight-cmu_76270S_ph_a19c_201906131200-back.avi
cmu_76270S_ph_a19c_201906171155,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906171155/classinsight-cmu_76270S_ph_a19c_201906171155-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906171155/classinsight-cmu_76270S_ph_a19c_201906171155-back.avi
cmu_76270S_ph_a19c_201906191155,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906191155/classinsight-cmu_76270S_ph_a19c_201906191155-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906191155/classinsight-cmu_76270S_ph_a19c_201906191155-back.avi
cmu_76270S_ph_a19c_201906211155,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906211155/classinsight-cmu_76270S_ph_a19c_201906211155-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906211155/classinsight-cmu_76270S_ph_a19c_201906211155-back.avi
cmu_76270S_ph_a19c_201906251155,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906251155/classinsight-cmu_76270S_ph_a19c_201906251155-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906251155/classinsight-cmu_76270S_ph_a19c_201906251155-back.avi
cmu_76270S_ph_a19c_201906271155,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906271155/classinsight-cmu_76270S_ph_a19c_201906271155-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906271155/classinsight-cmu_76270S_ph_a19c_201906271155-back.avi
cmu_76270S_ph_a19c_201906281155,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906281155/classinsight-cmu_76270S_ph_a19c_201906281155-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_76270S_ph_a19c_201906281155/classinsight-cmu_76270S_ph_a19c_201906281155-back.avi
cmu_82271S_ph_a20_201906061030,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906061030/classinsight-cmu_82271S_ph_a20_201906061030-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906061030/classinsight-cmu_82271S_ph_a20_201906061030-back.avi
cmu_82271S_ph_a20_201906111030,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906111030/classinsight-cmu_82271S_ph_a20_201906111030-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906111030/classinsight-cmu_82271S_ph_a20_201906111030-back.avi
cmu_82271S_ph_a20_201906131030,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906131030/classinsight-cmu_82271S_ph_a20_201906131030-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906131030/classinsight-cmu_82271S_ph_a20_201906131030-back.avi
cmu_82271S_ph_a20_201906171028,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906171028/classinsight-cmu_82271S_ph_a20_201906171028-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906171028/classinsight-cmu_82271S_ph_a20_201906171028-back.avi
