cmu_24352A_ghc_4211_201902121330,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201902121330/classinsight-cmu_24352A_ghc_4211_201902121330-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201902121330/classinsight-cmu_24352A_ghc_4211_201902121330-back.avi
cmu_24352A_ghc_4211_201902261330,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201902261330/classinsight-cmu_24352A_ghc_4211_201902261330-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201902261330/classinsight-cmu_24352A_ghc_4211_201902261330-back.avi
cmu_24352A_ghc_4211_201903121330,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201903121330/classinsight-cmu_24352A_ghc_4211_201903121330-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201903121330/classinsight-cmu_24352A_ghc_4211_201903121330-back.avi
cmu_24352A_ghc_4211_201903261330,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201903261330/classinsight-cmu_24352A_ghc_4211_201903261330-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201903261330/classinsight-cmu_24352A_ghc_4211_201903261330-back.avi
cmu_24352A_ghc_4211_201904161330,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201904161330/classinsight-cmu_24352A_ghc_4211_201904161330-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201904161330/classinsight-cmu_24352A_ghc_4211_201904161330-back.avi
cmu_24352A_ghc_4211_201904301330,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201904301330/classinsight-cmu_24352A_ghc_4211_201904301330-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_24352A_ghc_4211_201904301330/classinsight-cmu_24352A_ghc_4211_201904301330-back.avi
cmu_21127H_ph_a18c_201904111530,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_21127H_ph_a18c_201904111530/classinsight-cmu_21127H_ph_a18c_201904111530-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_21127H_ph_a18c_201904111530/classinsight-cmu_21127H_ph_a18c_201904111530-back.avi
cmu_21127H_ph_a18c_201904231530,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_21127H_ph_a18c_201904231530/classinsight-cmu_21127H_ph_a18c_201904231530-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_21127H_ph_a18c_201904231530/classinsight-cmu_21127H_ph_a18c_201904231530-back.avi
cmu_21127H_ph_a18c_201905021530,-1,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_21127H_ph_a18c_201905021530/classinsight-cmu_21127H_ph_a18c_201905021530-front.avi,/mnt/ci-nas-classes/classinsight/2019S/video_backup/classinsight-cmu_21127H_ph_a18c_201905021530/classinsight-cmu_21127H_ph_a18c_201905021530-back.avi
cmu_82271S_ph_a20_201906191028,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906191028/classinsight-cmu_82271S_ph_a20_201906191028-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906191028/classinsight-cmu_82271S_ph_a20_201906191028-back.avi
cmu_82271S_ph_a20_201906211028,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906211028/classinsight-cmu_82271S_ph_a20_201906211028-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906211028/classinsight-cmu_82271S_ph_a20_201906211028-back.avi
cmu_82271S_ph_a20_201906251028,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906251028/classinsight-cmu_82271S_ph_a20_201906251028-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906251028/classinsight-cmu_82271S_ph_a20_201906251028-back.avi
cmu_82271S_ph_a20_201906271028,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906271028/classinsight-cmu_82271S_ph_a20_201906271028-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906271028/classinsight-cmu_82271S_ph_a20_201906271028-back.avi
cmu_82271S_ph_a20_201906281028,-1,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906281028/classinsight-cmu_82271S_ph_a20_201906281028-front.avi,/mnt/ci-nas-classes/classinsight/2019M/video_backup/classinsight-cmu_82271S_ph_a20_201906281028/classinsight-cmu_82271S_ph_a20_201906281028-back.avi
